px	py	v	yaw_angle	yaw_rate	px_measured	py_measured	px_true	py_true	vx_true	vy_true	NIS
4.98291	-8.98346	-2.72747	-2.20668	-1.02803	5.09012	-9.06486	5.05	-8.95	1.8169	1.81688	1.12301
5.08821	-8.86195	-2.73707	-2.27035	-1.03343	5.1385	-8.8446	5.15	-8.85	1.81688	1.81688	0.157301
5.1537	-8.73473	-2.73491	-2.2849	-0.976093	5.21345	-8.63875	5.25	-8.7	1.8201	2.73014	2.21788
5.27118	-8.61222	-2.75599	-2.34456	-0.979076	5.33853	-8.54729	5.35	-8.55	1.82008	2.73013	0.471622
5.34649	-8.48979	-2.74982	-2.35726	-0.923147	5.35874	-8.39385	5.4	-8.45	0.910244	1.82049	2.10427
5.45715	-8.38209	-2.75438	-2.40738	-0.922103	5.46213	-8.36055	5.45	-8.35	0.910249	1.8205	0.0257718
5.49444	-8.2601	-2.72674	-2.36611	-0.798304	5.63723	-8.3352	5.55	-8.2	1.99657	2.99484	11.8301
5.60177	-8.14971	-2.74805	-2.4041	-0.794236	5.63863	-8.05978	5.65	-8.05	1.99657	2.99485	0.500563
5.70894	-8.03816	-2.75318	-2.43601	-0.778568	5.69655	-7.84304	5.75	-7.95	1.81871	1.81872	0.57053
5.8294	-7.92781	-2.76866	-2.47472	-0.773451	5.84353	-7.85177	5.85	-7.85	1.81871	1.81871	0.318023
5.94724	-7.82799	-2.77191	-2.50973	-0.763325	5.9537	-7.7033	6	-7.75	2.72961	1.81974	0.234865
6.08419	-7.72726	-2.79337	-2.55111	-0.760796	6.14453	-7.66253	6.15	-7.65	2.72961	1.81974	0.419905
6.17196	-7.62595	-2.77683	-2.54338	-0.693402	6.27	-7.55894	6.25	-7.55	1.9992	1.9992	3.72099
6.29658	-7.53117	-2.7989	-2.57322	-0.687145	6.3386	-7.44193	6.35	-7.45	1.99918	1.99918	0.522631
6.3996	-7.42389	-2.78249	-2.56729	-0.62326	6.44365	-7.32743	6.45	-7.35	1.81911	1.81911	3.34331
6.53299	-7.32777	-2.79712	-2.5959	-0.617062	6.54947	-7.257	6.55	-7.25	1.81909	1.81909	0.285634
6.63288	-7.23717	-2.78207	-2.59251	-0.565423	6.71635	-7.22979	6.65	-7.15	1.99996	1.99996	2.3936
6.75338	-7.14244	-2.79968	-2.61004	-0.55465	6.7522	-7.03215	6.75	-7.05	1.99996	1.99996	0.65776
6.87048	-7.06596	-2.79925	-2.63116	-0.546507	6.81357	-6.96259	6.85	-7	1.99752	0.998765	0.192698
6.98759	-6.98817	-2.80103	-2.65159	-0.540357	6.95051	-6.93564	6.95	-6.95	1.99752	0.998765	0.219372
7.1076	-6.89994	-2.79004	-2.65785	-0.507979	7.00414	-6.76319	7.1	-6.85	2.73035	1.82023	1.13188
7.24651	-6.81657	-2.80126	-2.67949	-0.501644	7.25571	-6.75585	7.25	-6.75	2.73035	1.82023	0.20652
7.33872	-6.72008	-2.77216	-2.6521	-0.425079	7.28718	-6.59248	7.35	-6.65	2.0006	2.0006	5.44738
7.45784	-6.63642	-2.78069	-2.66247	-0.414909	7.42947	-6.54884	7.45	-6.55	2.00058	2.00058	0.458667
7.57674	-6.56657	-2.77677	-2.67367	-0.400879	7.58756	-6.53752	7.55	-6.5	1.99841	0.999204	0.188429
7.69476	-6.49398	-2.77712	-2.68651	-0.394475	7.65263	-6.44325	7.65	-6.45	1.99838	0.999195	0.230586
7.84143	-6.45332	-2.80173	-2.74101	-0.448178	7.78988	-6.37954	7.8	-6.4	2.99952	0.999844	3.31477
7.96952	-6.38881	-2.80685	-2.75721	-0.442361	7.95705	-6.33998	7.95	-6.35	2.99949	0.999829	0.138265
8.06295	-6.28485	-2.74491	-2.70254	-0.322883	8.1289	-6.31809	8.05	-6.25	1.81603	1.81603	16.3238
8.19401	-6.20655	-2.7472	-2.71085	-0.314227	8.15184	-6.14215	8.15	-6.15	1.81603	1.81603	0.318605
8.28972	-6.09865	-2.70511	-2.66402	-0.22203	8.12981	-5.95044	8.25	-6.05	1.81921	1.81921	8.77558
8.41213	-6.016	-2.70353	-2.66596	-0.212806	8.34844	-5.95288	8.35	-5.95	1.81921	1.81921	0.427749
8.56035	-5.9659	-2.72344	-2.70765	-0.259454	8.45627	-5.87026	8.5	-5.9	2.729	0.909673	2.72927
8.68965	-5.89054	-2.72394	-2.71317	-0.251525	8.64546	-5.83668	8.65	-5.85	2.72898	0.909661	0.261105
8.81646	-5.817	-2.7176	-2.71451	-0.236066	8.68227	-5.68169	8.8	-5.75	2.72771	1.81848	0.558627
8.95355	-5.73568	-2.72914	-2.71643	-0.225652	8.95179	-5.66017	8.95	-5.65	2.72772	1.81848	0.32175
9.04323	-5.63934	-2.69155	-2.67099	-0.143919	8.99196	-5.51961	9.05	-5.55	1.99939	1.9994	6.90061
9.16295	-5.55248	-2.70512	-2.66353	-0.130252	9.15234	-5.45358	9.15	-5.45	1.9994	1.9994	0.555442
9.27949	-5.46549	-2.68962	-2.64423	-0.0921879	9.25593	-5.41629	9.25	-5.4	1.81776	0.90888	1.43091
9.40083	-5.38326	-2.68766	-2.64079	-0.0845178	9.3462	-5.33648	9.35	-5.35	1.81776	0.908875	0.275812
9.47088	-5.24676	-2.62755	-2.54905	0.0547563	9.35852	-5.15981	9.45	-5.2	1.81545	2.72317	19.2115
9.58627	-5.14569	-2.63467	-2.53388	0.0658651	9.55586	-5.07162	9.55	-5.05	1.81542	2.72314	0.357002
9.6873	-5.03919	-2.62403	-2.5005	0.10657	9.60543	-4.91132	9.65	-4.95	1.82145	1.82147	1.51147
9.79561	-4.92837	-2.63228	-2.47965	0.120097	9.75218	-4.8384	9.75	-4.85	1.82146	1.82146	0.554028
9.90441	-4.83035	-2.62884	-2.45914	0.141258	10.0131	-4.84834	9.85	-4.75	1.81961	1.8196	0.585323
10.0076	-4.72234	-2.63163	-2.44023	0.151232	9.9571	-4.66087	9.95	-4.65	1.8196	1.8196	0.345153
10.0984	-4.62583	-2.62829	-2.41965	0.167707	9.99977	-4.51909	10.05	-4.55	1.99827	1.99828	0.393792
10.1909	-4.51717	-2.63757	-2.39846	0.178967	10.1558	-4.43582	10.15	-4.45	1.99826	1.99826	0.435096
10.2699	-4.38958	-2.62486	-2.34672	0.23662	10.1567	-4.25503	10.25	-4.3	1.81693	2.72538	2.88379
10.3645	-4.261	-2.63769	-2.31927	0.249203	10.3312	-4.16698	10.35	-4.15	1.81692	2.72536	0.55471
10.4694	-4.15878	-2.6438	-2.31948	0.226707	10.3715	-4.04505	10.45	-4.05	1.81951	1.8195	0.809585
10.5655	-4.0288	-2.65951	-2.29513	0.236868	10.5551	-3.94162	10.55	-3.95	1.8195	1.81951	0.432712
10.667	-3.92074	-2.66439	-2.29015	0.224077	10.6459	-3.84961	10.65	-3.85	1.81817	1.81818	0.22723
10.76	-3.79652	-2.6729	-2.2705	0.230337	10.746	-3.7455	10.75	-3.75	1.81816	1.81817	0.156724
10.8579	-3.6827	-2.67695	-2.25964	0.22791	10.9384	-3.6422	10.85	-3.6	1.81621	2.7243	0.0851954
10.9494	-3.54374	-2.69628	-2.23545	0.237702	10.9457	-3.45027	10.95	-3.45	1.8162	2.7243	0.491817
10.9993	-3.39276	-2.68273	-2.15958	0.328595	11.1095	-3.32648	11	-3.3	0.908632	2.72588	7.018
11.0738	-3.24642	-2.69788	-2.12908	0.339136	11.0435	-3.16012	11.05	-3.15	0.908632	2.72588	0.468381
11.1209	-3.09605	-2.69409	-2.07092	0.392943	10.9851	-2.95299	11.1	-3	0.909905	2.72971	2.33125
11.184	-2.94301	-2.71001	-2.03758	0.402718	11.1542	-2.85724	11.15	-2.85	0.909888	2.72968	0.4606
11.1783	-2.76269	-2.70162	-1.92109	0.536461	11.0233	-2.67356	11.15	-2.7	0	2.72847	13.1093
11.2117	-2.60888	-2.70518	-1.87966	0.546735	11.1324	-2.55807	11.15	-2.55	0	2.72844	0.479499
11.2171	-2.44153	-2.71065	-1.79568	0.625062	11.2541	-2.42353	11.15	-2.4	0	2.72732	4.53876
11.2332	-2.28929	-2.70931	-1.75216	0.633099	11.1569	-2.2658	11.15	-2.25	0	2.72732	0.339292
11.3304	-2.18052	-2.69292	-1.81885	0.483432	11.2203	-2.08998	11.25	-2.1	1.81905	2.72856	17.1912
11.3615	-2.01923	-2.70954	-1.78613	0.48765	11.3482	-1.94557	11.35	-1.95	1.81905	2.72856	0.308222
11.3112	-1.84262	-2.71422	-1.65628	0.638711	11.3928	-1.80815	11.3	-1.8	-0.90916	2.72747	17.5454
11.3077	-1.68355	-2.71996	-1.61173	0.646494	11.2389	-1.64141	11.25	-1.65	-0.909152	2.72745	0.350213
11.3087	-1.53223	-2.72191	-1.57219	0.652464	11.3341	-1.51762	11.25	-1.5	0	2.72321	0.0397218
11.2989	-1.37604	-2.72685	-1.53126	0.656425	11.2625	-1.34833	11.25	-1.35	0	2.72321	0.11284
11.2434	-1.21303	-2.74406	-1.43582	0.744091	11.3121	-1.19064	11.2	-1.2	-0.909524	2.72856	6.08565
11.2094	-1.06244	-2.74383	-1.38879	0.749412	11.1556	-1.0549	11.15	-1.05	-0.909524	2.72856	0.157237
11.0923	-0.897878	-2.78237	-1.24604	0.896663	10.9982	-0.893223	11.05	-0.9	-1.81945	2.72916	16.8164
11.0244	-0.750814	-2.78505	-1.18771	0.904263	10.9445	-0.73319	10.95	-0.75	-1.81942	2.72913	0.355894
10.9608	-0.610127	-2.78385	-1.13799	0.90227	10.8362	-0.586	10.9	-0.599999	-0.909839	2.72952	0.203091
10.8846	-0.467716	-2.79027	-1.0837	0.905712	10.8388	-0.441032	10.85	-0.449999	-0.909822	2.72949	0.148856
10.7164	-0.341478	-2.86633	-0.923354	1.07313	10.6309	-0.359954	10.7	-0.349999	-2.99538	1.99692	25.6385
10.6149	-0.233531	-2.86377	-0.86225	1.07986	10.5529	-0.247121	10.55	-0.25	-2.99539	1.99691	0.21458
10.5226	-0.121977	-2.83915	-0.819994	1.05316	10.4322	-0.19515	10.45	-0.2	-1.81715	0.908579	1.20919
10.4007	-0.036395	-2.8156	-0.749204	1.06769	10.3505	-0.143257	10.35	-0.15	-1.81716	0.908579	0.767371
10.2582	0.0557184	-2.83895	-0.660551	1.11031	10.2068	-0.109014	10.2	-0.0999996	-2.73194	0.910655	2.32744
10.1161	0.109034	-2.80748	-0.578235	1.13401	10.0541	-0.0441275	10.05	-0.0499992	-2.73194	0.910655	1.52017
9.97156	0.178808	-2.814	-0.50123	1.15298	9.89001	0.00816785	9.9	9.49949e-07	-2.72481	0.908268	0.727992
9.81746	0.208027	-2.78619	-0.412674	1.18016	9.75876	0.0560308	9.75	0.0500011	-2.72477	0.90826	1.49784
9.70247	0.251397	-2.70945	-0.367745	1.14752	9.63528	0.0929341	9.65	0.100001	-1.81759	0.908784	6.1672
9.55915	0.268633	-2.68601	-0.287174	1.16736	9.56967	0.149506	9.55	0.15	-1.81757	0.908775	0.803114
9.41985	0.296783	-2.6783	-0.218972	1.173	9.56225	0.148577	9.4	0.15	-2.72659	0	0.524725
9.26793	0.284798	-2.65851	-0.128806	1.20041	9.25348	0.150166	9.25	0.15	-2.72658	0	1.05495
9.1214	0.291269	-2.65379	-0.0578993	1.20532	9.0821	0.207802	9.1	0.2	-2.72925	0.909752	0.125772
8.96936	0.282064	-2.65356	0.0185838	1.21532	8.93575	0.243169	8.95	0.25	-2.72926	0.909752	0.149504
8.82369	0.278559	-2.66533	0.0828847	1.21361	8.94634	0.26481	8.8	0.25	-2.72783	0	0.417471
8.67392	0.259338	-2.66923	0.152155	1.21556	8.64483	0.254352	8.65	0.25	-2.7278	0	0.0451482
8.52475	0.237676	-2.68204	0.215504	1.21122	8.46866	0.251128	8.5	0.25	-2.72395	0	0.156342
8.37933	0.212909	-2.68642	0.27413	1.20259	8.35775	0.250149	8.35	0.25	-2.72395	0	0.103984
8.23441	0.180761	-2.70358	0.329144	1.18993	8.28111	0.196974	8.2	0.2	-2.73278	-0.910929	0.470874
8.08753	0.134329	-2.71237	0.390257	1.18459	8.03004	0.154113	8.05	0.15	-2.73279	-0.910929	0.191275
7.90675	0.16943	-2.83993	0.357344	1.07077	7.74678	0.154598	7.85	0.15	-3.9992	0	25.2651
7.75757	0.12271	-2.8576	0.405421	1.06318	7.63715	0.143302	7.65	0.15	-3.99916	0	0.764866
7.64927	0.0422081	-2.81106	0.485454	1.09913	7.61982	0.157052	7.55	0.15	-1.99868	0	4.18838
7.51477	0.0161012	-2.80955	0.508542	1.06716	7.43926	0.160393	7.45	0.15	-1.99866	0	1.4946
7.36483	-0.0209879	-2.82826	0.526518	1.01913	7.34481	0.102019	7.3	0.100001	-2.72622	-0.908734	2.22782
7.22295	-0.0689749	-2.82282	0.55763	0.99464	7.16771	0.0463372	7.15	0.0500011	-2.72623	-0.908734	0.924474
7.10572	-0.161099	-2.80133	0.626642	1.01635	7.05721	-0.05037	7.05	-0.0499995	-1.81887	-1.81889	1.41734
6.97805	-0.230542	-2.79331	0.665334	0.999958	6.95035	-0.144849	6.95	-0.15	-1.81888	-1.81889	0.4598
6.87078	-0.33337	-2.77823	0.732656	1.01896	6.87212	-0.243254	6.85	-0.25	-1.81792	-1.81792	0.786585
6.7596	-0.420057	-2.76655	0.777075	1.00853	6.76317	-0.34818	6.75	-0.35	-1.81792	-1.81792	0.289241
6.65309	-0.514139	-2.75935	0.819756	0.993711	6.75759	-0.453523	6.65	-0.45	-1.81881	-1.8188	0.357459
6.55356	-0.61365	-2.74803	0.866627	0.987155	6.56412	-0.553924	6.55	-0.549999	-1.81879	-1.81878	0.201041
6.46724	-0.737479	-2.74545	0.928753	0.996555	6.60439	-0.765755	6.45	-0.749999	-1.81971	-3.63941	0.258204
6.37889	-0.875081	-2.75911	0.990463	1.00201	6.36344	-0.942514	6.35	-0.949999	-1.81969	-3.63937	0.257253
6.37655	-1.08624	-2.7756	1.16594	1.17295	6.35624	-1.10001	6.35	-1.1	0	-2.99522	19.838
6.33153	-1.2215	-2.77717	1.22985	1.17761	6.36321	-1.25111	6.35	-1.25	0	-2.99519	0.0998259
6.31047	-1.40021	-2.79811	1.34023	1.24073	6.30992	-1.40686	6.35	-1.4	0	-2.72817	2.58155
6.29198	-1.55226	-2.79249	1.41435	1.2468	6.35537	-1.55723	6.35	-1.55	0	-2.72817	0.212292
6.29273	-1.71532	-2.79773	1.5039	1.27453	6.50996	-1.74616	6.35	-1.7	0	-2.72628	0.960291
6.2984	-1.86458	-2.78774	1.57848	1.28001	6.35448	-1.83673	6.35	-1.85	0	-2.72628	0.205934
6.29073	-2	-2.76097	1.62253	1.24133	6.38849	-2.02257	6.35	-2	0	-2.73154	1.59659
6.31154	-2.14886	-2.7559	1.69487	1.24591	6.35078	-2.13767	6.35	-2.15	0	-2.73152	0.0886377
6.30849	-2.2679	-2.72333	1.72379	1.19736	6.28921	-2.27735	6.35	-2.3	0	-2.99503	2.46575
6.33292	-2.40646	-2.72888	1.78378	1.19645	6.33355	-2.43768	6.35	-2.45	0	-2.99503	0.0497571
6.37735	-2.56152	-2.75112	1.86311	1.21731	6.30986	-2.56694	6.4	-2.6	0.909996	-2.73	0.780566
6.43004	-2.71047	-2.75777	1.9324	1.21842	6.45623	-2.7536	6.45	-2.75	0.91	-2.73	0.129747
6.47989	-2.85142	-2.75508	1.99192	1.20846	6.40481	-2.87127	6.5	-2.9	0.907593	-2.72277	0.166199
6.54553	-2.99199	-2.76021	2.05736	1.20657	6.54629	-3.01951	6.55	-3.05	0.907584	-2.72274	0.0390535
6.59297	-3.11738	-2.70885	2.08988	1.15475	6.70928	-3.32749	6.55	-3.25	0	-3.63617	6.24681
6.64141	-3.27897	-2.74301	2.12752	1.12484	6.54763	-3.45513	6.55	-3.45	0	-3.63613	2.16532
6.70007	-3.41487	-2.73649	2.16694	1.09694	6.52015	-3.55608	6.6	-3.6	0.909673	-2.72901	1.52926
6.75375	-3.57331	-2.76601	2.19581	1.06245	6.64571	-3.73674	6.65	-3.75	0.909661	-2.72898	2.13776
6.823	-3.7009	-2.74747	2.23265	1.03472	6.71319	-3.83967	6.75	-3.85	1.81795	-1.81795	1.56956
6.90098	-3.84008	-2.76368	2.27106	1.01461	6.85201	-3.93663	6.85	-3.95	1.81793	-1.81793	0.658236
7.00176	-3.97295	-2.78686	2.32023	1.0068	7.13409	-4.28567	6.9	-4.15	0.909979	-3.63994	1.62601
7.06725	-4.13339	-2.81568	2.33174	0.96049	6.9548	-4.32855	6.95	-4.35	0.909975	-3.6399	2.90938
7.13232	-4.24117	-2.73478	2.3493	0.913708	7.00947	-4.44692	7	-4.45	0.907889	-1.81577	9.91665
7.1942	-4.39419	-2.75202	2.35361	0.866641	7.05586	-4.55105	7.05	-4.55	0.907881	-1.81576	2.56813
7.28208	-4.51599	-2.74407	2.3804	0.843359	7.15974	-4.75194	7.1	-4.7	0.909789	-2.72935	1.48334
7.3318	-4.67357	-2.75278	2.36898	0.785655	7.13261	-4.82718	7.15	-4.85	0.909777	-2.72933	3.74181
7.44138	-4.80677	-2.80546	2.4022	0.779636	7.2829	-5.01975	7.25	-5	1.81861	-2.72792	3.48736
7.50195	-4.96963	-2.81755	2.38791	0.722292	7.34301	-5.14642	7.35	-5.15	1.81859	-2.72789	3.38666
7.57551	-5.07764	-2.78852	2.39951	0.695352	7.32687	-5.26205	7.4	-5.3	0.999994	-3	2.4848
7.62161	-5.24053	-2.80222	2.37131	0.632193	7.46174	-5.44979	7.45	-5.45	0.999999	-3	4.15169
7.70642	-5.3554	-2.77287	2.3855	0.609496	7.47116	-5.48352	7.55	-5.55	1.81749	-1.81749	1.93996
7.77594	-5.50971	-2.78067	2.37271	0.563302	7.65989	-5.6552	7.65	-5.65	1.81747	-1.81747	2.09539
7.86141	-5.62322	-2.7425	2.38325	0.539615	7.78563	-5.85993	7.7	-5.8	0.909598	-2.72881	3.00975
7.91442	-5.78959	-2.74764	2.35317	0.480528	7.75276	-5.95823	7.75	-5.95	0.909594	-2.72878	3.32383
8.00014	-5.90312	-2.72501	2.36339	0.46306	7.79663	-6.00945	7.85	-6.05	1.81964	-1.81964	1.16526
8.06713	-6.04945	-2.7263	2.34805	0.422978	7.95034	-6.15505	7.95	-6.15	1.81962	-1.81962	1.5141
8.18128	-6.16968	-2.80123	2.37133	0.430399	8.04642	-6.30578	8.05	-6.3	1.99731	-2.99599	7.01286
8.24475	-6.31358	-2.80789	2.35096	0.389124	8.14855	-6.44643	8.15	-6.45	1.99732	-2.99598	1.63894
8.31821	-6.41908	-2.73135	2.35086	0.3627	8.26534	-6.60186	8.2	-6.55	0.909111	-1.81822	8.26854
8.38214	-6.56379	-2.72873	2.33087	0.323631	8.25279	-6.64996	8.25	-6.65	0.909111	-1.81822	1.46819
8.46696	-6.67742	-2.71172	2.3355	0.30994	8.2109	-6.73286	8.3	-6.8	0.90845	-2.72534	0.937943
8.51612	-6.83509	-2.70932	2.30069	0.259393	8.35448	-6.94719	8.35	-6.95	0.908442	-2.72531	2.36804
8.6303	-6.96668	-2.76403	2.31511	0.263155	8.61718	-7.22425	8.45	-7.1	1.81925	-2.72886	3.43343
8.68337	-7.12844	-2.76589	2.27987	0.21488	8.54666	-7.24803	8.55	-7.25	1.81924	-2.72886	2.04368
8.77475	-7.24996	-2.76261	2.28384	0.206837	8.69659	-7.3744	8.65	-7.35	1.82079	-1.8208	0.229177
8.84293	-7.38863	-2.75936	2.26768	0.180199	8.74711	-7.43338	8.75	-7.45	1.8208	-1.8208	0.680189
8.9278	-7.50032	-2.77294	2.27334	0.17856	8.68846	-7.50096	8.8	-7.6	0.997629	-2.99288	1.04476
8.97256	-7.64978	-2.77581	2.23863	0.136382	8.84984	-7.75349	8.85	-7.75	0.997629	-2.99288	1.59732
9.03371	-7.76782	-2.72434	2.22506	0.111454	8.77486	-7.80083	8.9	-7.9	0.909127	-2.72742	3.49931
9.07355	-7.93933	-2.73197	2.18015	0.0623161	8.94604	-8.07116	8.95	-8.05	0.909127	-2.7274	2.0982
9.12075	-8.06101	-2.6707	2.15668	0.0292026	8.92041	-8.11276	9	-8.15	0.909524	-1.81903	4.94125
9.15888	-8.20789	-2.6638	2.12458	-0.00322852	9.01893	-8.23506	9.05	-8.25	0.909516	-1.81902	1.20014
9.2228	-8.33497	-2.65381	2.11518	-0.0131928	9.04724	-8.3711	9.1	-8.4	0.909922	-2.72975	0.371076
9.26326	-8.4849	-2.65445	2.08468	-0.0415742	9.1628	-8.53304	9.15	-8.55	0.909913	-2.72976	0.761299
9.35098	-8.61605	-2.69905	2.09813	-0.0183203	9.09379	-8.55764	9.25	-8.7	1.8169	-2.72535	4.42469
9.40075	-8.77241	-2.70967	2.07177	-0.042152	9.3508	-8.85468	9.35	-8.85	1.81688	-2.72532	0.569892
9.46764	-8.90573	-2.70906	2.0656	-0.0460555	9.40597	-8.96981	9.4	-9	0.910219	-2.73069	0.0584446
9.50957	-9.06831	-2.72235	2.03447	-0.0728351	9.45338	-9.162	9.45	-9.15	0.910228	-2.73069	0.733899
9.57117	-9.19775	-2.73433	2.02985	-0.0722508	9.51544	-9.36256	9.5	-9.3	0.997908	-2.99371	0.310275
9.60826	-9.35069	-2.75035	2.00144	-0.0953173	9.56994	-9.45148	9.55	-9.45	0.997908	-2.99372	0.692085
9.63352	-9.48644	-2.69448	1.96276	-0.139259	9.62712	-9.59131	9.6	-9.55	0.909971	-1.81993	5.73956
9.67612	-9.63531	-2.69978	1.94303	-0.150532	9.64603	-9.66938	9.65	-9.65	0.909954	-1.81992	0.127945
9.70239	-9.77158	-2.66452	1.91104	-0.181324	9.63311	-9.79216	9.65	-9.8	0	-2.73054	2.14593
9.7233	-9.92618	-2.66932	1.87937	-0.201619	9.64842	-9.95866	9.65	-9.95	0	-2.73053	0.410221
9.77992	-10.0542	-2.69719	1.88838	-0.174626	9.61381	-9.98703	9.7	-10.1	0.998187	-2.99456	2.34182
9.80101	-10.1993	-2.70618	1.86207	-0.190795	9.7516	-10.2483	9.75	-10.25	0.998187	-2.99455	0.296561
9.84842	-10.3436	-2.7177	1.85799	-0.18128	9.7698	-10.3568	9.8	-10.4	0.909806	-2.7294	0.333579
9.88016	-10.4979	-2.72569	1.83889	-0.189559	9.8633	-10.5382	9.85	-10.55	0.909797	-2.72938	0.112101
9.89285	-10.6402	-2.69491	1.80321	-0.222947	9.8617	-10.6917	9.85	-10.7	0	-2.72718	2.12084
9.90247	-10.8023	-2.70637	1.77167	-0.240562	9.84674	-10.8547	9.85	-10.85	0	-2.72715	0.359993
9.9039	-10.9437	-2.67935	1.73418	-0.271722	9.75887	-10.887	9.85	-11	0	-2.72395	1.54353
9.90815	-11.103	-2.68922	1.70439	-0.285137	9.86442	-11.1448	9.85	-11.15	0	-2.72395	0.224358
9.9195	-11.2506	-2.68564	1.68174	-0.293804	9.87245	-11.316	9.85	-11.3	0	-2.73074	0.111528
9.91119	-11.4107	-2.69565	1.64812	-0.309577	9.85036	-11.4464	9.85	-11.45	0	-2.73075	0.305759
9.9178	-11.5615	-2.69531	1.62625	-0.315962	9.93142	-11.6783	9.85	-11.6	0	-2.72396	0.185256
9.90068	-11.7188	-2.70221	1.59205	-0.331137	9.83174	-11.7336	9.85	-11.75	0	-2.72396	0.300415
9.88263	-11.8511	-2.68792	1.55566	-0.357182	9.80843	-11.8702	9.8	-11.9	-1.0005	-3.00149	0.759637
9.84603	-12.0025	-2.70406	1.5143	-0.378	9.75331	-12.0506	9.75	-12.05	-1.0005	-3.0015	0.659281
9.72475	-12.1326	-2.62589	1.37313	-0.54069	9.64519	-12.1714	9.65	-12.15	-1.81799	-1.81797	27.9342
9.66304	-12.2733	-2.62624	1.32329	-0.559074	9.55524	-12.2329	9.55	-12.25	-1.81797	-1.81797	0.738718
9.60322	-12.4099	-2.61937	1.26975	-0.58847	9.47014	-12.4324	9.45	-12.4	-1.82042	-2.73064	0.701317
9.50719	-12.5566	-2.63611	1.20445	-0.617164	9.34172	-12.5587	9.35	-12.55	-1.82041	-2.73063	1.59422
9.3809	-12.6635	-2.61475	1.08658	-0.733426	9.21558	-12.6577	9.25	-12.65	-1.99893	-1.99891	10.0556
9.2846	-12.7784	-2.62264	1.02891	-0.751534	9.16462	-12.7506	9.15	-12.75	-1.99891	-1.9989	0.851254
9.16849	-12.8893	-2.61847	0.941906	-0.812555	9.08802	-12.8351	9.05	-12.85	-1.81839	-1.81839	2.55559
9.05628	-12.9972	-2.6205	0.881084	-0.826686	8.95936	-12.9426	8.95	-12.95	-1.81838	-1.81838	0.673093
8.85814	-13.0727	-2.62943	0.704514	-1.00548	8.8569	-13.1416	8.8	-13	-2.72942	-0.909806	22.1881
8.72844	-13.1467	-2.62173	0.635628	-1.01844	8.65422	-13.0444	8.65	-13.05	-2.72941	-0.909806	0.840801
8.6079	-13.2135	-2.62302	0.569918	-1.03682	8.49168	-13.0983	8.5	-13.15	-2.99987	-1.99991	0.458996
8.46702	-13.2763	-2.63586	0.501387	-1.04956	8.3436	-13.2381	8.35	-13.25	-2.99984	-1.9999	0.908298
8.26478	-13.2838	-2.67476	0.330007	-1.21142	8.19421	-13.0768	8.25	-13.2	-1.99797	0.998985	19.1878
8.1417	-13.2971	-2.64957	0.261191	-1.22234	8.15674	-13.1486	8.15	-13.15	-1.99797	0.998985	1.1661
8.01045	-13.3329	-2.63548	0.2091	-1.20029	7.9999	-13.1879	8	-13.2	-2.73	-0.910004	0.730764
7.86614	-13.342	-2.6256	0.134527	-1.20949	7.85314	-13.2533	7.85	-13.25	-2.73	-0.910004	0.421903
7.68782	-13.3208	-2.66057	0.0122319	-1.28403	7.57824	-13.1345	7.65	-13.25	-3.62957	0	5.06208
7.5278	-13.306	-2.66722	-0.0687848	-1.29192	7.45422	-13.2433	7.45	-13.25	-3.62953	0	0.492089
7.39063	-13.3002	-2.65075	-0.123439	-1.26824	7.33241	-13.2718	7.3	-13.25	-2.7301	0	0.69753
7.22914	-13.272	-2.66719	-0.199647	-1.27116	7.13166	-13.2372	7.15	-13.25	-2.73007	0	0.561846
7.09375	-13.2482	-2.64568	-0.251973	-1.24439	6.97467	-13.1643	7	-13.25	-2.72703	0	1.26931
6.93675	-13.2153	-2.66698	-0.316591	-1.23732	6.84852	-13.2404	6.85	-13.25	-2.727	0	0.452154
6.79702	-13.1676	-2.67094	-0.38355	-1.23649	6.7113	-13.2598	6.7	-13.2	-2.72742	0.909144	0.0972448
6.644	-13.1205	-2.69325	-0.44301	-1.22517	6.55626	-13.1584	6.55	-13.15	-2.72742	0.909144	0.500784
6.50785	-13.0462	-2.69896	-0.514534	-1.22831	6.32545	-12.9303	6.4	-13.1	-2.72703	0.908994	0.463784
6.35606	-12.9886	-2.72575	-0.566211	-1.20976	6.25112	-13.0473	6.25	-13.05	-2.727	0.908995	0.811607
6.23766	-12.9271	-2.68916	-0.608895	-1.17643	6.09711	-13.0021	6.1	-13	-2.73	0.910004	2.26679
6.084	-12.8698	-2.7208	-0.646478	-1.14709	5.95513	-12.9613	5.95	-12.95	-2.72998	0.909996	1.43887
5.98041	-12.8152	-2.68587	-0.677756	-1.11431	5.89343	-13.1185	5.8	-12.9	-2.99275	0.99759	2.51954
5.83232	-12.7591	-2.72329	-0.701942	-1.08012	5.6635	-12.8347	5.65	-12.85	-2.99275	0.99758	1.96856
5.71903	-12.6741	-2.71078	-0.749008	-1.06554	5.61778	-12.8527	5.55	-12.75	-1.81993	1.81994	0.576087
5.57791	-12.5889	-2.73721	-0.78444	-1.04092	5.45219	-12.6228	5.45	-12.65	-1.81994	1.81994	0.97929
5.4711	-12.4825	-2.73235	-0.837086	-1.03384	5.30917	-12.4284	5.35	-12.55	-1.81722	1.81723	0.38144
